accident_year,sex_ofcasualty,age_band_casualty,pedestrian_location,pedestrian_movement,casualty_severity,local_authority_ons_district,casualty_count
2018,Female,46-55,Crossing elsewhere,Unknown or other,Slight,E09000032,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside - masked,Serious,E09000023,3
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000033,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000007,3
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000012,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000017,18
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000022,18
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000028,12
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000030,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000033,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000001,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000003,18
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000004,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000006,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000007,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000008,12
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000010,12
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000011,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000013,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000014,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000017,12
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000018,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000020,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000021,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000022,12
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000027,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000028,18
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000030,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000031,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000033,12
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside - masked,Slight,E09000025,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside - masked,Slight,E09000030,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Fatal,E09000014,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000001,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000008,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000009,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000014,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000022,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000025,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000030,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000033,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000001,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000003,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000007,9
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000008,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000009,3
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000011,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000012,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000014,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000017,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000022,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000028,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000030,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000032,6
2018,Female,46-55,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000033,12
2018,Female,46-55,Crossing on pedestrian crossing,Unknown or other,Serious,E09000026,6
2018,Female,46-55,Crossing on pedestrian crossing,Unknown or other,Serious,E09000028,12
2018,Female,46-55,Crossing on pedestrian crossing,Unknown or other,Slight,E09000003,6
2018,Female,46-55,Crossing on pedestrian crossing,Unknown or other,Slight,E09000014,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000002,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000005,3
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000025,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000028,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000032,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000033,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Serious,E09000007,3
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Serious,E09000022,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Serious,E09000026,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Serious,E09000028,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000005,3
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000006,12
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000007,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000012,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000014,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000018,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000020,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000026,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000028,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000029,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000032,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000033,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside - masked,Serious,E09000017,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside - masked,Slight,E09000028,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside,Slight,E09000005,3
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside,Slight,E09000006,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside,Slight,E09000013,6
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside,Slight,E09000023,3
2018,Female,46-55,Crossing within 50m of crossing,Crossing from offside,Slight,E09000033,6
2018,Female,46-55,Crossing within 50m of crossing,Unknown or other,Serious,E09000032,6
2018,Female,46-55,Crossing within 50m of crossing,Unknown or other,Slight,E09000018,6
2018,Female,46-55,Crossing within 50m of crossing,Unknown or other,Slight,E09000030,12
2018,Female,46-55,In carriageway, not crossing,Serious,E09000016,6
2018,Female,46-55,In carriageway, not crossing,Serious,E09000033,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000007,3
2018,Female,46-55,In carriageway, not crossing,Slight,E09000009,3
2018,Female,46-55,In carriageway, not crossing,Slight,E09000010,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000015,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000017,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000018,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000022,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000023,3
2018,Female,46-55,In carriageway, not crossing,Slight,E09000026,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000027,12
2018,Female,46-55,In carriageway, not crossing,Slight,E09000028,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000030,6
2018,Female,46-55,In carriageway, not crossing,Slight,E09000031,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Serious,E09000003,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Serious,E09000033,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Slight,E09000002,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Slight,E09000003,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Slight,E09000004,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Slight,E09000006,6
2018,Female,46-55,In centre of carriageway,Crossing from nearside,Slight,E09000008,12
2018,Female,46-55,In centre of carriageway,Crossing from offside,Serious,E09000020,6
2018,Female,46-55,In centre of carriageway,Crossing from offside,Serious,E09000022,6
2018,Female,46-55,In centre of carriageway,Crossing from offside,Serious,E09000024,3
2018,Female,46-55,In centre of carriageway,Crossing from offside,Slight,E09000009,3
2018,Female,46-55,In centre of carriageway,Crossing from offside,Slight,E09000011,6
2018,Female,46-55,In centre of carriageway,Crossing from offside,Slight,E09000012,6
2018,Female,46-55,In centre of carriageway,Crossing from offside,Slight,E09000013,6
2018,Female,46-55,In centre of carriageway,Crossing from offside,Slight,E09000032,6
2018,Female,46-55,In centre of carriageway,Stationary in carriageway,Slight,E09000009,3
2018,Female,46-55,In centre of carriageway,Unknown or other,Slight,E09000007,3
2018,Female,46-55,On footway or verge,Unknown or other,Serious,E09000009,3
2018,Female,46-55,On footway or verge,Unknown or other,Serious,E09000020,6
2018,Female,46-55,On footway or verge,Unknown or other,Serious,E09000027,6
2018,Female,46-55,On footway or verge,Unknown or other,Serious,E09000028,6
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000005,6
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000006,12
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000008,12
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000009,3
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000011,6
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000013,12
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000018,12
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000021,6
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000022,18
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000024,3
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000025,18
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000029,6
2018,Female,46-55,On footway or verge,Unknown or other,Slight,E09000031,6
2018,Female,46-55,On refuge/central island,Crossing from offside,Slight,E09000009,3
2018,Female,46-55,On refuge/central island,Unknown or other,Slight,E09000005,3
2018,Female,46-55,On refuge/central island,Unknown or other,Slight,E09000015,6
2018,Female,46-55,Unknown or other,Crossing from nearside,Slight,E09000007,3
2018,Female,46-55,Unknown or other,Crossing from offside,Slight,E09000031,6
2018,Female,46-55,Unknown or other,Unknown or other,Serious,E09000005,3
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000003,12
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000005,12
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000006,6
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000008,12
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000012,12
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000014,12
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000016,6
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000017,6
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000018,6
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000019,3
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000021,12
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000023,3
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000024,3
2018,Female,46-55,Unknown or other,Unknown or other,Slight,E09000028,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Serious,E09000009,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Serious,E09000021,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Serious,E09000023,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000003,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000011,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000022,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000023,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000033,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Fatal,E09000009,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000001,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000009,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000013,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000018,12
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000028,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000031,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Serious,E09000033,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000003,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000005,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000006,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000007,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000010,12
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000013,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000014,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000015,24
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000019,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000020,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000022,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000023,3
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000025,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000026,6
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000031,12
2018,Female,56-65,Crossing elsewhere,Crossing from nearside,Slight,E09000033,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside - masked,Slight,E09000013,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000006,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000014,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000016,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000017,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000023,3
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000032,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Serious,E09000033,12
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000001,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000006,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000010,12
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000011,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000016,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000018,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000022,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000023,3
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000031,6
2018,Female,56-65,Crossing elsewhere,Crossing from offside,Slight,E09000033,36
2018,Female,56-65,Crossing elsewhere,Unknown or other,Serious,E09000002,6
2018,Female,56-65,Crossing elsewhere,Unknown or other,Serious,E09000005,3
2018,Female,56-65,Crossing elsewhere,Unknown or other,Serious,E09000008,6
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000003,6
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000009,6
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000020,6
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000023,3
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000024,3
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000025,12
2018,Female,56-65,Crossing elsewhere,Unknown or other,Slight,E09000033,6
2018,Female,56-65,Crossing in zig-zag approach,Crossing from nearside,Slight,E09000032,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000003,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000005,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000021,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000033,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Fatal,E09000025,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000006,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000009,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000033,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000003,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000005,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000006,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000007,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000013,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000020,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000026,12
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000027,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000030,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000032,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000033,24
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000008,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000017,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000033,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000005,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000006,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000007,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000012,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000013,24
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000014,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000019,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000020,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000024,3
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000028,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000030,6
2018,Female,56-65,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000032,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Serious,E09000005,3
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Serious,E09000017,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Serious,E09000026,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000005,3
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000006,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000008,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000009,3
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000012,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000014,6
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000019,3
2018,Female,56-65,Crossing on pedestrian crossing,Unknown or other,Slight,E09000022,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000022,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000003,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000005,3
2018,Female,56-65,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000019,3
2018,Female,56-65,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000023,3
2018,Female,56-65,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000025,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Serious,E09000007,3
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Serious,E09000032,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Serious,E09000033,12
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Slight,E09000006,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Slight,E09000009,3
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Slight,E09000013,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Slight,E09000014,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Slight,E09000018,6
2018,Female,56-65,Crossing within 50m of crossing,Crossing from offside,Slight,E09000022,6
2018,Female,56-65,Crossing within 50m of crossing,Unknown or other,Slight,E09000009,3
2018,Female,56-65,Crossing within 50m of crossing,Unknown or other,Slight,E09000023,3
2018,Female,56-65,In carriageway, not crossing,Serious,E09000018,6
2018,Female,56-65,In carriageway, not crossing,Serious,E09000024,3
2018,Female,56-65,In carriageway, not crossing,Serious,E09000028,6
2018,Female,56-65,In carriageway, not crossing,Slight,E09000007,3
2018,Female,56-65,In carriageway, not crossing,Slight,E09000009,3
2018,Female,56-65,In carriageway, not crossing,Slight,E09000018,6
2018,Female,56-65,In carriageway, not crossing,Slight,E09000019,3
2018,Female,56-65,In carriageway, not crossing,Slight,E09000021,6
2018,Female,56-65,In carriageway, not crossing,Slight,E09000031,6
2018,Female,56-65,In centre of carriageway,Crossing from nearside,Serious,E09000018,6
2018,Female,56-65,In centre of carriageway,Crossing from offside,Slight,E09000005,3
2018,Female,56-65,In centre of carriageway,Unknown or other,Slight,E09000014,12
2018,Female,56-65,In centre of carriageway,Unknown or other,Slight,E09000030,6
2018,Female,56-65,In centre of carriageway,Walking back to traffic,Serious,E09000019,3
2018,Female,56-65,On footway or verge,Unknown or other,Serious,E09000004,12
2018,Female,56-65,On footway or verge,Unknown or other,Serious,E09000016,6
2018,Female,56-65,On footway or verge,Unknown or other,Serious,E09000017,6
2018,Female,56-65,On footway or verge,Unknown or other,Serious,E09000022,6
2018,Female,56-65,On footway or verge,Unknown or other,Serious,E09000033,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000002,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000005,3
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000008,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000012,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000017,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000018,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000022,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000025,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000032,6
2018,Female,56-65,On footway or verge,Unknown or other,Slight,E09000033,18
2018,Female,56-65,On refuge/central island,Unknown or other,Slight,E09000006,6
2018,Female,56-65,On refuge/central island,Unknown or other,Slight,E09000033,6
2018,Female,56-65,Unknown or other,Crossing from offside,Serious,E09000014,6
2018,Female,56-65,Unknown or other,Crossing from offside,Slight,E09000010,6
2018,Female,56-65,Unknown or other,Crossing from offside,Slight,E09000013,6
2018,Female,56-65,Unknown or other,Unknown or other,Serious,E09000006,6
2018,Female,56-65,Unknown or other,Unknown or other,Serious,E09000009,3
2018,Female,56-65,Unknown or other,Unknown or other,Serious,E09000014,6
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000005,3
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000012,6
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000014,6
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000017,12
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000018,24
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000022,6
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000023,3
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000025,6
2018,Female,56-65,Unknown or other,Unknown or other,Slight,E09000026,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000002,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000011,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000012,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000020,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000024,3
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000026,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Serious,E09000028,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000010,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000014,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000017,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000019,3
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000022,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000025,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000029,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from nearside,Slight,E09000032,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from offside - masked,Serious,E09000014,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from offside - masked,Slight,E09000009,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from offside - masked,Slight,E09000010,6
2018,Female,06-Oct,Crossing elsewhere,Crossing from offside - masked,Slight,E09000027,6
